,LTP,1F55,P66071,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,11 ,SL ,19:30:30,19:33:00,19:33:00,LM,18:36:00,20:17:00
,LTP,1C94,Y81510,LONDON EUSTON,LANCASTER,   ,DFL,   ,,19:34:00,19:34:00,VT,17:57:00,20:30:00
,LTP,1W70,P16632,CARMARTHEN,MANCHESTER PICCADILLY,   ,6  ,   ,19:33:00,19:37:00,19:37:00,AW,15:03:00,20:15:00
,STP,****,K01741,MANCHESTER INT DPT (FL),CREWE DOWN REFUGE SIDING,   ,UFL,   ,19:37:00,19:40:00,19:40:00,ZZ,18:26:00,19:44:00
TB,LTP,5K43,P69471,CREWE,CREWE C.S.,,5  ,   ,,19:40:00,19:40:00,LM,19:40:00,19:45:00
TF,LTP,2A93,Y51032,MANCHESTER PICCADILLY,CREWE,   ,1  ,,19:43:00,,19:43:00,NT,18:34:00,19:43:00
,LTP,1F24,Y81589,LONDON EUSTON,LIVERPOOL LIME STREET,   ,6  ,   ,19:42:30,19:44:30,19:44:30,VT,18:07:00,20:20:00
,LTP,1M17,Y81765,GLASGOW CENTRAL,LONDON EUSTON,   ,UFL,   ,,19:44:30,19:44:30,VT,16:40:00,21:20:00
TB,LTP,****,P86045,CREWE,MILTON KEYNES CENTRAL,,11 ,SL ,,19:47:00,19:47:00,ZZ,19:47:00,21:37:00
TB,LTP,5N46,P69571,CREWE,CREWE,,5  ,   ,,19:47:00,19:47:00,LM,19:47:00,20:03:00
TB,LTP,2H44,Y52781,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,19:48:00,19:48:00,NT,19:48:00,20:43:00
TB,LTP,5M10,P19047,CREWE,CREWE C.S.,,7  ,   ,,19:50:00,19:50:00,AW,19:50:00,19:55:00
,LTP,1L90,P66208,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,   ,19:53:00,19:55:00,19:55:00,LM,19:12:00,20:50:00
,LTP,****,Y10019,CREWE C.S. (L&NWR SITE),NEWTON HEATH T.M.D.,   ,UFL,   ,,19:57:00,19:57:00,ZZ,19:52:00,21:18:00
,LTP,1A68,Y81392,CHESTER,LONDON EUSTON,   ,6  ,SL ,19:54:00,19:57:00,19:57:00,VT,19:35:00,21:40:00
,LTP,1J32,Y81727,LONDON EUSTON,WREXHAM GENERAL,   ,11 ,   ,19:54:00,19:57:00,19:57:00,VT,18:10:00,20:38:00
TF,LTP,2K33,Y53171,MANCHESTER PICCADILLY,CREWE,   ,1  ,,19:58:00,,19:58:00,NT,19:01:00,19:58:00
TF,LTP,1K25,C60411,DERBY,CREWE,   ,3  ,,19:59:00,,19:59:00,EM,18:42:00,19:59:00
,LTP,1S95,Y81873,LONDON EUSTON,GLASGOW CENTRAL,   ,DFL,   ,,19:59:30,19:59:30,VT,18:30:00,23:09:00
TB,LTP,5F34,Y20130,CREWE,ALLERTON DEPOT,,1  ,FL ,,20:02:00,20:02:00,NT,20:02:00,20:43:00
,LTP,9M60,Y82442,EDINBURGH,LONDON EUSTON,   ,5  ,   ,20:01:00,20:03:00,20:03:00,VT,16:52:00,22:41:00
TF,LTP,5N46,P69571,CREWE,CREWE,   ,4  ,,20:03:00,,20:03:00,LM,19:47:00,20:03:00
,LTP,****,P80060,WARRINGTON ROYAL MAIL(DBS),WILLESDEN PRDC,   ,UFL,FL ,,20:06:00,20:06:00,ZZ,19:18:00,22:45:00
,LTP,9S97,Y82483,LONDON EUSTON,GLASGOW CENTRAL,   ,11 ,   ,20:07:00,20:10:00,20:10:00,VT,17:43:00,23:17:00
,VAR,1V64,P16553,MANCHESTER PICCADILLY,FISHGUARD HARBOUR,   ,5  ,   ,20:06:30,20:10:00,20:10:00,AW,19:31:00,02:33:30
TB,LTP,2N46,P67741,CREWE,NORTHAMPTON,,4  ,   ,,20:10:00,20:10:00,LM,20:10:00,22:17:00
,STP,****,K01738,CREWE DOWN REFUGE SIDING,LIVERPOOL LIME STREET,   ,UDL,SL ,20:03:00,20:15:00,20:15:00,ZZ,20:00:00,21:45:30
,LTP,1F25,Y81590,LONDON EUSTON,LIVERPOOL LIME STREET,   ,6  ,   ,20:13:00,20:16:00,20:16:00,VT,18:34:00,20:53:00
TF,LTP,1K17,P16475,CHESTER,CREWE,   ,10 ,,20:18:00,,20:18:00,AW,19:55:00,20:18:00
,LTP,1L91,P66211,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,SL ,20:16:00,20:19:00,20:19:00,LM,19:34:00,21:18:00
,LTP,1H73,Y81716,LONDON EUSTON,MANCHESTER PICCADILLY,   ,1  ,   ,20:18:00,20:20:00,20:20:00,VT,18:40:00,20:52:00
TB,LTP,1D64,P16200,CREWE,CHESTER,,10 ,   ,,20:23:00,20:23:00,AW,20:23:00,20:46:00
,LTP,1A70,Y81394,LIVERPOOL LIME STREET,LONDON EUSTON,   ,5  ,   ,20:22:00,20:24:00,20:24:00,VT,19:47:00,22:06:00
,LTP,1W20,P16602,MILFORD HAVEN,MANCHESTER PICCADILLY,   ,6  ,   ,20:21:30,20:24:00,20:24:00,AW,15:10:00,21:03:00
TF,LTP,1U45,P66336,LONDON EUSTON,CREWE,   ,1  ,,20:25:00,,20:25:00,LM,17:46:00,20:25:00
,LTP,****,P85024,BLETCHLEY RELIEF 1,MANCHESTER INT DPT (FL),   ,DFL,   ,,20:27:00,20:27:00,ZZ,18:29:00,23:02:00
,LTP,1A71,Y81396,MANCHESTER PICCADILLY,LONDON EUSTON,   ,5  ,FL ,20:27:00,20:29:00,20:29:00,VT,19:55:00,22:10:00
TF,LTP,1U56,P66344,BIRMINGHAM NEW STREET,CREWE,   ,2  ,,20:32:00,,20:32:00,LM,19:01:00,20:32:00
,LTP,1F57,P66075,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,6  ,SL ,20:30:00,20:33:00,20:33:00,LM,19:36:00,21:18:00
,LTP,1F26,Y81592,LONDON EUSTON,LIVERPOOL LIME STREET,   ,DFL,   ,,20:35:30,20:35:30,VT,19:07:00,21:08:00
TB,LTP,5U45,P69706,CREWE,CREWE C.S.,,1  ,   ,,20:36:00,20:36:00,LM,20:36:00,20:41:00
,VAR,****,H30503,DAVENTRY INT RFT RECEP FL,COATBRIDGE F.L.T.,   ,12 ,   ,20:26:30,20:37:00,20:37:00,ZZ,18:39:00,01:38:00
TF,LTP,1K72,P16491,HOLYHEAD,CREWE,   ,9  ,,20:40:00,,20:40:00,AW,18:23:00,20:40:00
,LTP,1M18,Y81768,GLASGOW CENTRAL,LONDON EUSTON,   ,5  ,   ,20:40:00,20:42:30,20:42:30,VT,17:30:00,22:26:00
TF,LTP,5K45,Y20132,STOCKPORT,CREWE,   ,1  ,,20:44:00,,20:44:00,NT,19:31:00,20:44:00
TB,LTP,1K28,C60417,CREWE,DERBY,,3  ,   ,,20:45:00,20:45:00,EM,20:45:00,22:05:00
TB,STP,5F57,S09911,CREWE,CREWE C.S.,,11 ,   ,,20:46:00,20:46:00,LM,20:46:00,20:51:00
,LTP,1L92,P66212,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,   ,20:44:00,20:47:00,20:47:00,LM,20:04:00,21:48:00
TB,LTP,2H45,Y52788,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,20:48:00,20:48:00,NT,20:48:00,21:43:00
,LTP,1W97,P16660,LLANELLI,CHESTER,   ,12 ,   ,20:42:30,20:48:30,20:48:30,AW,16:45:00,21:08:00
,LTP,****,P85023,BLETCHLEY RELIEF 1,MANCHESTER INT DPT (FL),   ,6  ,FL ,20:48:30,20:52:00,20:52:00,ZZ,18:29:00,22:12:00
,LTP,9M61,Y82446,GLASGOW CENTRAL,BIRMINGHAM NEW STREET,   ,5  ,   ,20:50:30,20:53:30,20:53:30,VT,17:40:00,21:54:00
TB,LTP,5K56,P69477,CREWE,CREWE C.S.,,2  ,   ,,20:55:00,20:55:00,LM,20:55:00,21:00:00
,LTP,1D93,Y81546,LONDON EUSTON,HOLYHEAD,   ,11 ,   ,20:54:30,20:57:30,20:57:30,VT,19:10:00,23:01:00
,LTP,1Z93,Y81899,LONDON EUSTON,CHESTER,   ,11 ,   ,20:54:30,20:57:30,20:57:30,VT,19:10:00,21:17:00
TF,LTP,2K34,Y53175,MANCHESTER PICCADILLY,CREWE,   ,1  ,,20:58:00,,20:58:00,NT,20:01:00,20:58:00
,LTP,1S06,Y81824,LONDON EUSTON,GLASGOW CENTRAL,   ,DFL,   ,,20:59:00,20:59:00,VT,19:30:00,00:03:00
TF,LTP,1K27,C60415,DERBY,CREWE,   ,3  ,,20:59:00,,20:59:00,EM,19:42:00,20:59:00
,LTP,****,H33405,WIGAN L.I.P.,EDGE HILL GULLET SDGS,   ,5  ,SL ,20:58:30,21:00:30,21:00:30,ZZ,18:40:00,23:49:30
TB,LTP,5H46,Y55677,CREWE,CREWE,,1  ,FL ,,21:01:00,21:01:00,NT,21:01:00,21:44:00
,LTP,****,H35352,DAGENHAM DOCK RECEPTION,MOSSEND DOWN YARD,   ,DFL,   ,,21:04:30,21:04:30,ZZ,13:58:00,06:22:00
TB,LTP,5K27,C61472,CREWE,CREWE C.S. (L&NWR SITE),,3  ,   ,,21:06:00,21:06:00,EM,21:06:00,21:11:00
TF,LTP,1K96,P16496,LLANDUDNO,CREWE,   ,11 ,,21:07:00,,21:07:00,AW,19:34:00,21:07:00
,VAR,****,H33833,DAVENTRY INT RFT RECEP RFD,MOSSEND EUROTERMINAL,   ,6  ,   ,21:00:00,21:08:00,21:08:00,ZZ,19:13:00,02:33:00
TB,LTP,5K96,P19011,CREWE,CREWE C.S.,,11 ,   ,,21:09:00,21:09:00,AW,21:09:00,21:14:00
TF,LTP,9K39,Y82409,LONDON EUSTON,CREWE,   ,11 ,,21:15:00,,21:15:00,VT,18:43:00,21:15:00
,LTP,5H35,Y55661,LIVERPOOL LIME STREET,STOCKPORT CAR. M.D.,   ,1  ,   ,21:13:00,21:17:00,21:17:00,NT,20:08:00,22:14:00
TF,LTP,1K18,P16477,CHESTER,CREWE,   ,10 ,,21:18:00,,21:18:00,AW,20:55:00,21:18:00
TF,LTP,2K72,P17767,SHREWSBURY,CREWE,   ,7  ,,21:18:00,,21:18:00,AW,20:32:00,21:18:00
,LTP,1L93,P66215,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,6  ,   ,21:16:00,21:19:00,21:19:00,LM,20:34:00,22:18:00
,LTP,1V66,P16555,MANCHESTER PICCADILLY,CARDIFF CENTRAL,   ,5  ,   ,21:09:30,21:21:00,21:21:00,AW,20:31:00,00:23:00
,LTP,1H74,Y81719,LONDON EUSTON,MANCHESTER PICCADILLY,   ,1  ,   ,21:21:00,21:23:00,21:23:00,VT,19:40:00,21:54:00
,LTP,1A74,Y81402,LIVERPOOL LIME STREET,LONDON EUSTON,   ,6  ,   ,21:22:00,21:25:00,21:25:00,VT,20:48:00,23:43:00
TB,LTP,5K72,P19004,CREWE,CREWE C.S.,,7  ,   ,,21:27:00,21:27:00,AW,21:27:00,21:32:00
TF,LTP,1U47,P66339,LONDON EUSTON,CREWE,   ,4  ,,21:34:00,,21:34:00,LM,18:49:00,21:34:00
,LTP,1F59,P66076,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,6  ,   ,21:33:00,21:35:00,21:35:00,LM,20:36:00,22:16:00
,LTP,1W74,P16634,CARMARTHEN,MANCHESTER PICCADILLY,   ,5  ,   ,21:30:30,21:35:00,21:35:00,AW,16:58:00,22:10:00
TB,LTP,1D41,P16155,CREWE,HOLYHEAD,,9  ,   ,,21:36:00,21:36:00,AW,21:36:00,00:02:00
,LTP,5G73,Y82079,MANCHESTER PICCADILLY,OXLEY CAR. M.D.,   ,1  ,   ,,21:37:00,21:37:00,VT,21:08:00,23:50:00
,LTP,1M19,Y81771,GLASGOW CENTRAL,LONDON EUSTON,   ,UFL,   ,,21:37:30,21:37:30,VT,18:40:00,23:34:00
TB,LTP,5G39,Y82059,CREWE,OXLEY CAR. M.D.,,11 ,FL ,,21:40:00,21:40:00,VT,21:40:00,22:44:00
TF,LTP,5H46,Y55677,CREWE,CREWE,   ,1  ,,21:44:00,,21:44:00,NT,21:01:00,21:44:00
TB,LTP,5U47,P69710,CREWE,CREWE C.S.,,4  ,   ,,21:45:00,21:45:00,LM,21:45:00,21:50:00
,LTP,1F27,Y81594,LONDON EUSTON,LIVERPOOL LIME STREET,   ,6  ,   ,21:45:30,21:48:00,21:48:00,VT,20:07:00,22:22:00
,LTP,5D21,Y81994,BLACKPOOL NORTH,BARTON UNDER NEEDWOOD RSMD,   ,5  ,FL ,21:40:00,21:48:00,21:48:00,VT,19:50:00,22:42:00
TB,LTP,2H46,Y52793,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,21:48:00,21:48:00,NT,21:48:00,22:43:00
,LTP,****,H35095,DITTON FOUNDRY LN(AHC-EWS),DOLLANDS MOOR SDGS,   ,UFL,   ,,21:52:30,21:52:30,ZZ,20:21:00,04:06:00
,VAR,****,H35098,DITTON FOUNDRY LN(AHC-EWS),DOLLANDS MOOR SDGS,   ,UFL,   ,,21:52:30,21:52:30,ZZ,11:40:00,04:12:00
,LTP,1D94,Y81547,LONDON EUSTON,CHESTER,   ,11 ,   ,21:50:30,21:53:30,21:53:30,VT,20:10:00,22:13:00
,LTP,****,P85024,BLETCHLEY RELIEF 1,MANCHESTER INT DPT (FL),   ,DFL,   ,21:44:00,21:54:30,21:54:30,ZZ,18:29:00,23:02:00
,LTP,1G00,Y81598,BANGOR (GWYNEDD),BIRMINGHAM NEW STREET,   ,6  ,SL ,21:54:00,21:57:00,21:57:00,VT,20:20:00,22:48:00
,VAR,****,H32638,CREWE DOWN REFUGE SIDING,BANGOR C.S.,   ,UDL,   ,21:37:00,21:58:00,21:58:00,ZZ,21:35:00,04:51:00
TF,LTP,2K35,Y53180,MANCHESTER PICCADILLY,CREWE,   ,1  ,,21:58:00,,21:58:00,NT,21:01:00,21:58:00
TF,LTP,1K29,C60419,DERBY,CREWE,   ,3  ,,21:59:00,,21:59:00,EM,20:42:00,21:59:00
,LTP,9M62,Y82449,EDINBURGH,BIRMINGHAM NEW STREET,   ,5  ,   ,21:58:30,22:01:00,22:01:00,VT,18:52:00,22:52:00
TB,LTP,5F35,Y55577,CREWE,ALLERTON DEPOT,,1  ,   ,,22:02:00,22:02:00,NT,22:02:00,23:25:00
TB,LTP,5K29,C61475,CREWE,CREWE C.S. (L&NWR SITE),,3  ,   ,,22:05:00,22:05:00,EM,22:05:00,22:08:00
TF,LTP,5K93,Y82163,CHESTER,CREWE,   ,12 ,,22:06:00,,22:06:00,VT,21:46:00,22:06:00
,LTP,****,H32409,DERBY R.T.C.(NETWORK RAIL),DERBY R.T.C.(NETWORK RAIL),   ,11 ,   ,21:57:00,22:07:00,22:07:00,ZZ,14:32:00,23:49:00
,LTP,1H75,Y81722,LONDON EUSTON,MANCHESTER PICCADILLY,   ,6  ,   ,22:10:30,22:12:30,22:12:30,VT,20:40:00,22:46:00
,LTP,1J74,P16429,MANCHESTER PICCADILLY,SHREWSBURY,   ,5  ,   ,22:10:30,22:13:00,22:13:00,AW,21:36:00,23:01:00
,LTP,1L95,P66218,LIVERPOOL LIME STREET,BIRMINGHAM NEW STREET,   ,5  ,   ,22:16:00,22:19:00,22:19:00,LM,21:34:00,23:26:00
,LTP,1P07,Y81779,LONDON EUSTON,PRESTON,   ,6  ,   ,22:17:00,22:19:00,22:19:00,VT,20:30:00,23:00:00
,LTP,****,P80094,WILLESDEN PRDC,SHIELDMUIR MAIL TERMINAL,   ,DFL,FL ,22:02:00,22:21:30,22:21:30,ZZ,19:23:00,02:08:00
TB,VAR,1D69,P16207,CREWE,CHESTER,,10 ,   ,,22:23:00,22:23:00,AW,22:23:00,22:48:00
TF,LTP,1U49,P66343,LONDON EUSTON,CREWE,   ,4  ,,22:24:00,,22:24:00,LM,19:46:00,22:24:00
,LTP,5F35,Y55577,CREWE,ALLERTON DEPOT,   ,1  ,FL ,22:22:00,22:26:00,22:26:00,NT,22:02:00,23:25:00
,LTP,****,P86017,MANCHESTER INT DPT (FL),STAFFORD,   ,UFL,FL ,22:25:00,22:27:00,22:27:00,ZZ,21:30:00,23:09:00
,LTP,5K32,Y82150,WREXHAM GENERAL,CREWE C.S.,   ,12 ,   ,22:14:00,22:27:00,22:27:00,VT,21:10:00,22:32:00
TF,LTP,9K42,Y82410,LONDON EUSTON,CREWE,   ,1  ,,22:30:00,,22:30:00,VT,19:43:00,22:30:00
,VAR,1F61,P66078,BIRMINGHAM NEW STREET,LIVERPOOL LIME STREET,   ,6  ,   ,22:34:00,22:36:00,22:36:00,LM,21:36:00,23:20:00
,LTP,****,H36224,SELLAFIELD B.N.F.,CREWE COAL SIDINGS (DRS),   ,UFL,   ,,22:37:30,22:37:30,ZZ,16:50:00,22:43:00
,LTP,****,H32760,BAGLAN BAY (COLAS),CHIRK KRONOSPAN COLAS RAIL,   ,12 ,   ,,22:39:00,22:39:00,ZZ,17:20:00,23:59:00
,LTP,****,H32761,EXETER RIVERSIDE N.Y.,CHIRK KRONOSPAN COLAS RAIL,   ,12 ,   ,,22:39:00,22:39:00,ZZ,16:08:00,23:59:00
,LTP,****,H33405,WIGAN L.I.P.,EDGE HILL GULLET SDGS,   ,11 ,FL ,22:20:00,22:45:00,22:45:00,ZZ,18:40:00,23:49:30
TB,LTP,5G42,Y82061,CREWE,OXLEY CAR. M.D.,,1  ,   ,,22:45:00,22:45:00,VT,22:45:00,00:02:00
TB,LTP,5K49,P69474,CREWE,CREWE C.S.,,4  ,   ,,22:49:00,22:49:00,LM,22:49:00,22:54:00
TF,LTP,1K20,P16481,HOLYHEAD,CREWE,   ,10 ,,22:50:00,,22:50:00,AW,20:32:00,22:50:00
,LTP,****,H33013,WEMBLEY EUR FRT OPS CNTRE,CREWE T.M.D. (E),   ,12 ,   ,22:50:00,22:52:00,22:52:00,ZZ,19:46:00,22:59:00
,STP,5F94,S47070,LANCASTER,EDGE HILL DEPOT,   ,6  ,   ,22:39:00,22:54:00,22:54:00,VT,20:49:00,00:01:00
,VAR,****,H30274,DITTON (OCONNOR) FLINER,FELIXSTOWE NORTH F.L.T.,   ,5  ,   ,22:49:30,22:55:00,22:55:00,ZZ,21:30:00,07:23:00
TF,LTP,2K36,Y53185,MANCHESTER PICCADILLY,CREWE,   ,1  ,,22:55:00,,22:55:00,NT,22:01:00,22:55:00
,LTP,1F28,Y81596,LONDON EUSTON,LIVERPOOL LIME STREET,   ,11 ,   ,22:53:00,22:55:30,22:55:30,VT,21:07:00,23:34:00
,LTP,1P09,Y81781,LONDON EUSTON,PRESTON,   ,6  ,   ,22:57:30,23:01:00,23:01:00,VT,21:10:00,23:50:00
TF,STP,5J77,V54113,CREWE C.S.,CREWE,   ,5  ,,23:05:00,,23:05:00,AW,23:00:00,23:05:00
TB,VAR,1D67,P16205,CREWE,CHESTER,,10 ,   ,,23:06:00,23:06:00,AW,23:06:00,23:27:00
,VAR,1W76,P16637,CARDIFF CENTRAL,MANCHESTER PICCADILLY,   ,6  ,   ,23:05:30,23:08:00,23:08:00,AW,20:17:00,23:46:00
,LTP,5K94,Y82164,CHESTER,CREWE C.S.,   ,12 ,   ,22:57:30,23:10:00,23:10:00,VT,22:36:00,23:15:00
TF,LTP,1U99,P66346,LONDON EUSTON,CREWE,   ,4  ,,23:10:00,,23:10:00,LM,20:46:00,23:10:00
TB,LTP,2H47,Y52797,CREWE,MANCHESTER PICCADILLY,,1  ,   ,,23:12:00,23:12:00,NT,23:12:00,00:06:00
TF,STP,****,K01742,LIVERPOOL LIME STREET,CREWE,   ,6  ,,23:14:00,,23:14:00,ZZ,22:06:00,23:14:00
,VAR,1J76,P16431,MANCHESTER PICCADILLY,SHREWSBURY,   ,5  ,   ,23:11:00,23:15:00,23:15:00,AW,22:36:00,00:02:00
TF,VAR,5H14,Y55645,STOKE-ON-TRENT,CREWE,   ,3  ,,23:16:00,,23:16:00,NT,22:58:00,23:16:00
TB,STP,****,K01739,CREWE,LIVERPOOL LIME STREET,,6  ,SL ,,23:22:00,23:22:00,ZZ,23:22:00,00:30:30
TF,LTP,2K97,P67628,LIVERPOOL LIME STREET,CREWE,   ,12 ,,23:23:00,,23:23:00,LM,22:34:00,23:23:00
,STP,****,U21199,CREWE BAS HALL S.S.M.,CREWE STEEL WORKS,   ,UDL,   ,,23:25:00,23:25:00,ZZ,23:14:00,23:30:00
TF,LTP,1M87,Y81773,GLASGOW CENTRAL,CREWE,   ,5  ,,23:26:00,,23:26:00,VT,20:10:00,23:26:00
TF,STP,1T21,V51932,CHESTER,CREWE,   ,11 ,,23:26:00,,23:26:00,AW,23:01:00,23:26:00
TB,LTP,5K21,P18992,CREWE,CREWE C.S.,,11 ,   ,,23:32:00,23:32:00,AW,23:32:00,23:37:00
,LTP,1H99,C10908,BIRMINGHAM NEW STREET,MANCHESTER PICCADILLY,   ,1  ,   ,,23:40:30,23:40:30,XC,22:30:00,00:11:00
,LTP,****,H33836,DAVENTRY INT RFT RECEP RFD,GRANGEMOUTH TDG (EWS),   ,6  ,   ,,23:42:00,23:42:00,ZZ,21:58:00,06:22:00
TB,VAR,5H87,Y82141,CREWE,LONGSIGHT CAR. M.D.,,5  ,   ,,23:44:00,23:44:00,VT,23:44:00,00:35:00
TB,LTP,5G87,Y82082,CREWE,OXLEY CAR. M.D.,,5  ,SL ,,23:45:00,23:45:00,VT,23:45:00,00:50:00
TF,LTP,1K63,P66145,BIRMINGHAM NEW STREET,CREWE,   ,12 ,,23:49:00,,23:49:00,LM,22:39:00,23:49:00
,LTP,1S25,G61078,LONDON EUSTON,INVERNESS,   ,6  ,   ,23:46:00,23:50:30,23:50:30,CS,21:16:00,08:39:00
,LTP,****,P86015,STAFFORD,WARRINGTON BANK QUAY,   ,DFL,   ,,23:52:30,23:52:30,ZZ,23:25:00,00:46:00
